region,site,site_code,lat,long,census,date,time,microsite,species,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,21/05/2022,11:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,21/05/2022,12:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,28/05/2022,10:00,air,red tailed hawk,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,28/05/2022,10:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,28/05/2022,10:00,air,raven,,,,,"no birds carrizo 3 11am, 4 may 22 10am. no birds carrizo 3 may 17"
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,28/05/2022,10:00,air,raven,,,,,no birds tecopa may 26
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,28/05/2022,10:00,air,raven,,,,,
Carrizo,Soda Lake Road - unshrubbed,CaSL,35.0906062,-119.5772678,1,28/05/2022,10:00,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,house finch,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,house finch,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,house finch,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,house finch,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,house finch,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,house finch,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,house finch,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,shrub,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,california towhee,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,brewer's blackbird,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,brewer's blackbird,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,NA,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,NA,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,northern mockingbird,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,brewer's blackbird,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_1,1,34.84872602,-119.483117,1,28/05/2022,10:45,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,california towhee,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,california towhee,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,california towhee,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,california towhee,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,california towhee,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,california towhee,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,california towhee,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,brewer's blackbird,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,european starling,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,european starling,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,house finch,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,house finch,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,
Cuyama,Cuyama_2,2,34.85362197,-119.485961,1,28/05/2022,11:15,air,raven,,,,,